Grassland_medium,Grassland_high,Grassland_low,Crop,Forest_Deciduous,Forest_Mixed,Forest_Coniferous,Forest_even_aged,Forest_uneven_aged,scenario_no
5,1,7,0,0,1,1,0,0,2035
3,3,7,0,0,1,1,0,0,2036
1,5,7,0,0,1,1,0,0,2037
3,1,9,0,0,1,1,0,0,2038
1,3,9,0,0,1,1,0,0,2039
1,1,11,0,0,1,1,0,0,2040
0,0,13,0,0,1,1,0,0,2041
11,1,0,1,0,1,1,0,0,2042
9,3,0,1,0,1,1,0,0,2043
7,5,0,1,0,1,1,0,0,2044
5,7,0,1,0,1,1,0,0,2045
3,9,0,1,0,1,1,0,0,2046
1,11,0,1,0,1,1,0,0,2047
11,0,1,1,0,1,1,0,0,2048
0,11,1,1,0,1,1,0,0,2049
9,0,3,1,0,1,1,0,0,2050
0,9,3,1,0,1,1,0,0,2051
7,0,5,1,0,1,1,0,0,2052
0,7,5,1,0,1,1,0,0,2053
5,0,7,1,0,1,1,0,0,2054
0,5,7,1,0,1,1,0,0,2055
3,0,9,1,0,1,1,0,0,2056
0,3,9,1,0,1,1,0,0,2057
1,0,11,1,0,1,1,0,0,2058
0,1,11,1,0,1,1,0,0,2059
9,1,0,3,0,1,1,0,0,2060
7,3,0,3,0,1,1,0,0,2061
5,5,0,3,0,1,1,0,0,2062
3,7,0,3,0,1,1,0,0,2063
1,9,0,3,0,1,1,0,0,2064
9,0,1,3,0,1,1,0,0,2065
0,9,1,3,0,1,1,0,0,2066
7,0,3,3,0,1,1,0,0,2067
0,7,3,3,0,1,1,0,0,2068
5,0,5,3,0,1,1,0,0,2069
0,5,5,3,0,1,1,0,0,2070
3,0,7,3,0,1,1,0,0,2071
0,3,7,3,0,1,1,0,0,2072
1,0,9,3,0,1,1,0,0,2073
0,1,9,3,0,1,1,0,0,2074
7,1,0,5,0,1,1,0,0,2075
5,3,0,5,0,1,1,0,0,2076
3,5,0,5,0,1,1,0,0,2077
1,7,0,5,0,1,1,0,0,2078
7,0,1,5,0,1,1,0,0,2079
0,7,1,5,0,1,1,0,0,2080
5,0,3,5,0,1,1,0,0,2081
0,5,3,5,0,1,1,0,0,2082
3,0,5,5,0,1,1,0,0,2083
0,3,5,5,0,1,1,0,0,2084
1,0,7,5,0,1,1,0,0,2085
0,1,7,5,0,1,1,0,0,2086
5,1,0,7,0,1,1,0,0,2087
3,3,0,7,0,1,1,0,0,2088
1,5,0,7,0,1,1,0,0,2089
5,0,1,7,0,1,1,0,0,2090
0,5,1,7,0,1,1,0,0,2091
3,0,3,7,0,1,1,0,0,2092
0,3,3,7,0,1,1,0,0,2093
1,0,5,7,0,1,1,0,0,2094
0,1,5,7,0,1,1,0,0,2095
3,1,0,9,0,1,1,0,0,2096
1,3,0,9,0,1,1,0,0,2097
3,0,1,9,0,1,1,0,0,2098
0,3,1,9,0,1,1,0,0,2099
1,0,3,9,0,1,1,0,0,2100
0,1,3,9,0,1,1,0,0,2101
1,1,0,11,0,1,1,0,0,2102
1,0,1,11,0,1,1,0,0,2103
0,1,1,11,0,1,1,0,0,2104
0,0,0,13,0,1,1,0,0,2105
11,1,0,0,1,1,1,0,0,2106
9,3,0,0,1,1,1,0,0,2107
7,5,0,0,1,1,1,0,0,2108
5,7,0,0,1,1,1,0,0,2109
3,9,0,0,1,1,1,0,0,2110
1,11,0,0,1,1,1,0,0,2111
11,0,1,0,1,1,1,0,0,2112
0,11,1,0,1,1,1,0,0,2113
9,0,3,0,1,1,1,0,0,2114
0,9,3,0,1,1,1,0,0,2115
7,0,5,0,1,1,1,0,0,2116
0,7,5,0,1,1,1,0,0,2117
5,0,7,0,1,1,1,0,0,2118
0,5,7,0,1,1,1,0,0,2119
3,0,9,0,1,1,1,0,0,2120
0,3,9,0,1,1,1,0,0,2121
1,0,11,0,1,1,1,0,0,2122
0,1,11,0,1,1,1,0,0,2123
11,0,0,1,1,1,1,0,0,2124
0,11,0,1,1,1,1,0,0,2125
9,1,1,1,1,1,1,0,0,2126
7,3,1,1,1,1,1,0,0,2127
5,5,1,1,1,1,1,0,0,2128
3,7,1,1,1,1,1,0,0,2129
1,9,1,1,1,1,1,0,0,2130
7,1,3,1,1,1,1,0,0,2131
5,3,3,1,1,1,1,0,0,2132
3,5,3,1,1,1,1,0,0,2133
1,7,3,1,1,1,1,0,0,2134
5,1,5,1,1,1,1,0,0,2135
3,3,5,1,1,1,1,0,0,2136
1,5,5,1,1,1,1,0,0,2137
3,1,7,1,1,1,1,0,0,2138
1,3,7,1,1,1,1,0,0,2139
1,1,9,1,1,1,1,0,0,2140
0,0,11,1,1,1,1,0,0,2141
9,0,0,3,1,1,1,0,0,2142
0,9,0,3,1,1,1,0,0,2143
7,1,1,3,1,1,1,0,0,2144
5,3,1,3,1,1,1,0,0,2145
3,5,1,3,1,1,1,0,0,2146
1,7,1,3,1,1,1,0,0,2147
5,1,3,3,1,1,1,0,0,2148
3,3,3,3,1,1,1,0,0,2149
1,5,3,3,1,1,1,0,0,2150
3,1,5,3,1,1,1,0,0,2151
1,3,5,3,1,1,1,0,0,2152
1,1,7,3,1,1,1,0,0,2153
0,0,9,3,1,1,1,0,0,2154
7,0,0,5,1,1,1,0,0,2155
0,7,0,5,1,1,1,0,0,2156
5,1,1,5,1,1,1,0,0,2157
3,3,1,5,1,1,1,0,0,2158
1,5,1,5,1,1,1,0,0,2159
3,1,3,5,1,1,1,0,0,2160
1,3,3,5,1,1,1,0,0,2161
1,1,5,5,1,1,1,0,0,2162
0,0,7,5,1,1,1,0,0,2163
5,0,0,7,1,1,1,0,0,2164
0,5,0,7,1,1,1,0,0,2165
3,1,1,7,1,1,1,0,0,2166
1,3,1,7,1,1,1,0,0,2167
1,1,3,7,1,1,1,0,0,2168
0,0,5,7,1,1,1,0,0,2169
3,0,0,9,1,1,1,0,0,2170
0,3,0,9,1,1,1,0,0,2171
0,0,3,9,1,1,1,0,0,2172
1,0,0,11,1,1,1,0,0,2173
0,1,0,11,1,1,1,0,0,2174
0,0,1,11,1,1,1,0,0,2175
9,1,0,0,3,1,1,0,0,2176
7,3,0,0,3,1,1,0,0,2177
5,5,0,0,3,1,1,0,0,2178
3,7,0,0,3,1,1,0,0,2179
1,9,0,0,3,1,1,0,0,2180
9,0,1,0,3,1,1,0,0,2181
0,9,1,0,3,1,1,0,0,2182
7,0,3,0,3,1,1,0,0,2183
0,7,3,0,3,1,1,0,0,2184
5,0,5,0,3,1,1,0,0,2185
0,5,5,0,3,1,1,0,0,2186
3,0,7,0,3,1,1,0,0,2187
0,3,7,0,3,1,1,0,0,2188
1,0,9,0,3,1,1,0,0,2189
0,1,9,0,3,1,1,0,0,2190
9,0,0,1,3,1,1,0,0,2191
0,9,0,1,3,1,1,0,0,2192
7,1,1,1,3,1,1,0,0,2193
5,3,1,1,3,1,1,0,0,2194
3,5,1,1,3,1,1,0,0,2195
1,7,1,1,3,1,1,0,0,2196
5,1,3,1,3,1,1,0,0,2197
3,3,3,1,3,1,1,0,0,2198
1,5,3,1,3,1,1,0,0,2199
3,1,5,1,3,1,1,0,0,2200
1,3,5,1,3,1,1,0,0,2201
1,1,7,1,3,1,1,0,0,2202
0,0,9,1,3,1,1,0,0,2203
7,0,0,3,3,1,1,0,0,2204
0,7,0,3,3,1,1,0,0,2205
5,1,1,3,3,1,1,0,0,2206
3,3,1,3,3,1,1,0,0,2207
1,5,1,3,3,1,1,0,0,2208
3,1,3,3,3,1,1,0,0,2209
1,3,3,3,3,1,1,0,0,2210
1,1,5,3,3,1,1,0,0,2211
0,0,7,3,3,1,1,0,0,2212
5,0,0,5,3,1,1,0,0,2213
0,5,0,5,3,1,1,0,0,2214
3,1,1,5,3,1,1,0,0,2215
1,3,1,5,3,1,1,0,0,2216
1,1,3,5,3,1,1,0,0,2217
0,0,5,5,3,1,1,0,0,2218
3,0,0,7,3,1,1,0,0,2219
0,3,0,7,3,1,1,0,0,2220
1,1,1,7,3,1,1,0,0,2221
0,0,3,7,3,1,1,0,0,2222
1,0,0,9,3,1,1,0,0,2223
0,1,0,9,3,1,1,0,0,2224
0,0,1,9,3,1,1,0,0,2225
7,1,0,0,5,1,1,0,0,2226
5,3,0,0,5,1,1,0,0,2227
3,5,0,0,5,1,1,0,0,2228
1,7,0,0,5,1,1,0,0,2229
7,0,1,0,5,1,1,0,0,2230
0,7,1,0,5,1,1,0,0,2231
5,0,3,0,5,1,1,0,0,2232
0,5,3,0,5,1,1,0,0,2233
3,0,5,0,5,1,1,0,0,2234
0,3,5,0,5,1,1,0,0,2235
1,0,7,0,5,1,1,0,0,2236
0,1,7,0,5,1,1,0,0,2237
7,0,0,1,5,1,1,0,0,2238
0,7,0,1,5,1,1,0,0,2239
5,1,1,1,5,1,1,0,0,2240
3,3,1,1,5,1,1,0,0,2241
1,5,1,1,5,1,1,0,0,2242
3,1,3,1,5,1,1,0,0,2243
1,3,3,1,5,1,1,0,0,2244
1,1,5,1,5,1,1,0,0,2245
0,0,7,1,5,1,1,0,0,2246
5,0,0,3,5,1,1,0,0,2247
0,5,0,3,5,1,1,0,0,2248
3,1,1,3,5,1,1,0,0,2249
1,3,1,3,5,1,1,0,0,2250
1,1,3,3,5,1,1,0,0,2251
0,0,5,3,5,1,1,0,0,2252
3,0,0,5,5,1,1,0,0,2253
0,3,0,5,5,1,1,0,0,2254
1,1,1,5,5,1,1,0,0,2255
0,0,3,5,5,1,1,0,0,2256
1,0,0,7,5,1,1,0,0,2257
0,1,0,7,5,1,1,0,0,2258
0,0,1,7,5,1,1,0,0,2259
5,1,0,0,7,1,1,0,0,2260
3,3,0,0,7,1,1,0,0,2261
1,5,0,0,7,1,1,0,0,2262
5,0,1,0,7,1,1,0,0,2263
0,5,1,0,7,1,1,0,0,2264
3,0,3,0,7,1,1,0,0,2265
0,3,3,0,7,1,1,0,0,2266
1,0,5,0,7,1,1,0,0,2267
0,1,5,0,7,1,1,0,0,2268
5,0,0,1,7,1,1,0,0,2269
0,5,0,1,7,1,1,0,0,2270
3,1,1,1,7,1,1,0,0,2271
1,3,1,1,7,1,1,0,0,2272
1,1,3,1,7,1,1,0,0,2273
0,0,5,1,7,1,1,0,0,2274
3,0,0,3,7,1,1,0,0,2275
0,3,0,3,7,1,1,0,0,2276
1,1,1,3,7,1,1,0,0,2277
0,0,3,3,7,1,1,0,0,2278
1,0,0,5,7,1,1,0,0,2279
0,1,0,5,7,1,1,0,0,2280
0,0,1,5,7,1,1,0,0,2281
3,1,0,0,9,1,1,0,0,2282
1,3,0,0,9,1,1,0,0,2283
3,0,1,0,9,1,1,0,0,2284
0,3,1,0,9,1,1,0,0,2285
1,0,3,0,9,1,1,0,0,2286
0,1,3,0,9,1,1,0,0,2287
3,0,0,1,9,1,1,0,0,2288
0,3,0,1,9,1,1,0,0,2289
1,1,1,1,9,1,1,0,0,2290
0,0,3,1,9,1,1,0,0,2291
1,0,0,3,9,1,1,0,0,2292
0,1,0,3,9,1,1,0,0,2293
0,0,1,3,9,1,1,0,0,2294
1,1,0,0,11,1,1,0,0,2295
1,0,1,0,11,1,1,0,0,2296
0,1,1,0,11,1,1,0,0,2297
1,0,0,1,11,1,1,0,0,2298
0,1,0,1,11,1,1,0,0,2299
0,0,1,1,11,1,1,0,0,2300
0,0,0,0,13,1,1,0,0,2301
11,0,0,0,0,3,1,0,0,2302
0,11,0,0,0,3,1,0,0,2303
9,1,1,0,0,3,1,0,0,2304
7,3,1,0,0,3,1,0,0,2305
5,5,1,0,0,3,1,0,0,2306
3,7,1,0,0,3,1,0,0,2307
1,9,1,0,0,3,1,0,0,2308
7,1,3,0,0,3,1,0,0,2309
5,3,3,0,0,3,1,0,0,2310
3,5,3,0,0,3,1,0,0,2311
1,7,3,0,0,3,1,0,0,2312
5,1,5,0,0,3,1,0,0,2313
3,3,5,0,0,3,1,0,0,2314
1,5,5,0,0,3,1,0,0,2315
3,1,7,0,0,3,1,0,0,2316
1,3,7,0,0,3,1,0,0,2317
1,1,9,0,0,3,1,0,0,2318
0,0,11,0,0,3,1,0,0,2319
9,1,0,1,0,3,1,0,0,2320
7,3,0,1,0,3,1,0,0,2321
5,5,0,1,0,3,1,0,0,2322
3,7,0,1,0,3,1,0,0,2323
1,9,0,1,0,3,1,0,0,2324
9,0,1,1,0,3,1,0,0,2325
0,9,1,1,0,3,1,0,0,2326
7,0,3,1,0,3,1,0,0,2327
0,7,3,1,0,3,1,0,0,2328
5,0,5,1,0,3,1,0,0,2329
0,5,5,1,0,3,1,0,0,2330
3,0,7,1,0,3,1,0,0,2331
0,3,7,1,0,3,1,0,0,2332
1,0,9,1,0,3,1,0,0,2333
0,1,9,1,0,3,1,0,0,2334
7,1,0,3,0,3,1,0,0,2335
5,3,0,3,0,3,1,0,0,2336
3,5,0,3,0,3,1,0,0,2337
1,7,0,3,0,3,1,0,0,2338
7,0,1,3,0,3,1,0,0,2339
0,7,1,3,0,3,1,0,0,2340
5,0,3,3,0,3,1,0,0,2341
0,5,3,3,0,3,1,0,0,2342
3,0,5,3,0,3,1,0,0,2343
0,3,5,3,0,3,1,0,0,2344
1,0,7,3,0,3,1,0,0,2345
0,1,7,3,0,3,1,0,0,2346
5,1,0,5,0,3,1,0,0,2347
3,3,0,5,0,3,1,0,0,2348
1,5,0,5,0,3,1,0,0,2349
5,0,1,5,0,3,1,0,0,2350
0,5,1,5,0,3,1,0,0,2351
3,0,3,5,0,3,1,0,0,2352
0,3,3,5,0,3,1,0,0,2353
1,0,5,5,0,3,1,0,0,2354
0,1,5,5,0,3,1,0,0,2355
3,1,0,7,0,3,1,0,0,2356
1,3,0,7,0,3,1,0,0,2357
3,0,1,7,0,3,1,0,0,2358
0,3,1,7,0,3,1,0,0,2359
1,0,3,7,0,3,1,0,0,2360
0,1,3,7,0,3,1,0,0,2361
1,1,0,9,0,3,1,0,0,2362
1,0,1,9,0,3,1,0,0,2363
0,1,1,9,0,3,1,0,0,2364
0,0,0,11,0,3,1,0,0,2365
9,1,0,0,1,3,1,0,0,2366
7,3,0,0,1,3,1,0,0,2367
5,5,0,0,1,3,1,0,0,2368
3,7,0,0,1,3,1,0,0,2369
1,9,0,0,1,3,1,0,0,2370
9,0,1,0,1,3,1,0,0,2371
0,9,1,0,1,3,1,0,0,2372
7,0,3,0,1,3,1,0,0,2373
0,7,3,0,1,3,1,0,0,2374
5,0,5,0,1,3,1,0,0,2375
0,5,5,0,1,3,1,0,0,2376
3,0,7,0,1,3,1,0,0,2377
0,3,7,0,1,3,1,0,0,2378
1,0,9,0,1,3,1,0,0,2379
0,1,9,0,1,3,1,0,0,2380
9,0,0,1,1,3,1,0,0,2381
0,9,0,1,1,3,1,0,0,2382
7,1,1,1,1,3,1,0,0,2383
5,3,1,1,1,3,1,0,0,2384
3,5,1,1,1,3,1,0,0,2385
1,7,1,1,1,3,1,0,0,2386
5,1,3,1,1,3,1,0,0,2387
3,3,3,1,1,3,1,0,0,2388
1,5,3,1,1,3,1,0,0,2389
3,1,5,1,1,3,1,0,0,2390
1,3,5,1,1,3,1,0,0,2391
1,1,7,1,1,3,1,0,0,2392
0,0,9,1,1,3,1,0,0,2393
7,0,0,3,1,3,1,0,0,2394
0,7,0,3,1,3,1,0,0,2395
5,1,1,3,1,3,1,0,0,2396
3,3,1,3,1,3,1,0,0,2397
1,5,1,3,1,3,1,0,0,2398
3,1,3,3,1,3,1,0,0,2399
1,3,3,3,1,3,1,0,0,2400
1,1,5,3,1,3,1,0,0,2401
0,0,7,3,1,3,1,0,0,2402
5,0,0,5,1,3,1,0,0,2403
0,5,0,5,1,3,1,0,0,2404
3,1,1,5,1,3,1,0,0,2405
1,3,1,5,1,3,1,0,0,2406
1,1,3,5,1,3,1,0,0,2407
0,0,5,5,1,3,1,0,0,2408
3,0,0,7,1,3,1,0,0,2409
0,3,0,7,1,3,1,0,0,2410
1,1,1,7,1,3,1,0,0,2411
0,0,3,7,1,3,1,0,0,2412
1,0,0,9,1,3,1,0,0,2413
0,1,0,9,1,3,1,0,0,2414
0,0,1,9,1,3,1,0,0,2415
7,1,0,0,3,3,1,0,0,2416
5,3,0,0,3,3,1,0,0,2417
3,5,0,0,3,3,1,0,0,2418
1,7,0,0,3,3,1,0,0,2419
7,0,1,0,3,3,1,0,0,2420
0,7,1,0,3,3,1,0,0,2421
5,0,3,0,3,3,1,0,0,2422
0,5,3,0,3,3,1,0,0,2423
3,0,5,0,3,3,1,0,0,2424
0,3,5,0,3,3,1,0,0,2425
1,0,7,0,3,3,1,0,0,2426
0,1,7,0,3,3,1,0,0,2427
7,0,0,1,3,3,1,0,0,2428
0,7,0,1,3,3,1,0,0,2429
5,1,1,1,3,3,1,0,0,2430
3,3,1,1,3,3,1,0,0,2431
1,5,1,1,3,3,1,0,0,2432
3,1,3,1,3,3,1,0,0,2433
1,3,3,1,3,3,1,0,0,2434
1,1,5,1,3,3,1,0,0,2435
0,0,7,1,3,3,1,0,0,2436
5,0,0,3,3,3,1,0,0,2437
0,5,0,3,3,3,1,0,0,2438
3,1,1,3,3,3,1,0,0,2439
1,3,1,3,3,3,1,0,0,2440
1,1,3,3,3,3,1,0,0,2441
0,0,5,3,3,3,1,0,0,2442
3,0,0,5,3,3,1,0,0,2443
1,0,0,7,3,3,1,0,0,2444
0,1,0,7,3,3,1,0,0,2445
0,0,1,7,3,3,1,0,0,2446
5,1,0,0,5,3,1,0,0,2447
3,3,0,0,5,3,1,0,0,2448
1,5,0,0,5,3,1,0,0,2449
5,0,1,0,5,3,1,0,0,2450
0,5,1,0,5,3,1,0,0,2451
3,0,3,0,5,3,1,0,0,2452
0,3,3,0,5,3,1,0,0,2453
1,0,5,0,5,3,1,0,0,2454
0,1,5,0,5,3,1,0,0,2455
5,0,0,1,5,3,1,0,0,2456
0,5,0,1,5,3,1,0,0,2457
3,1,1,1,5,3,1,0,0,2458
1,3,1,1,5,3,1,0,0,2459
1,1,3,1,5,3,1,0,0,2460
0,0,5,1,5,3,1,0,0,2461
3,0,0,3,5,3,1,0,0,2462
0,3,0,3,5,3,1,0,0,2463
1,1,1,3,5,3,1,0,0,2464
0,0,3,3,5,3,1,0,0,2465
1,0,0,5,5,3,1,0,0,2466
0,0,1,5,5,3,1,0,0,2467
3,1,0,0,7,3,1,0,0,2468
1,3,0,0,7,3,1,0,0,2469
3,0,1,0,7,3,1,0,0,2470
0,3,1,0,7,3,1,0,0,2471
1,0,3,0,7,3,1,0,0,2472
0,1,3,0,7,3,1,0,0,2473
3,0,0,1,7,3,1,0,0,2474
0,3,0,1,7,3,1,0,0,2475
1,1,1,1,7,3,1,0,0,2476
0,0,3,1,7,3,1,0,0,2477
1,0,0,3,7,3,1,0,0,2478
0,1,0,3,7,3,1,0,0,2479
0,0,1,3,7,3,1,0,0,2480
1,1,0,0,9,3,1,0,0,2481
1,0,1,0,9,3,1,0,0,2482
0,1,1,0,9,3,1,0,0,2483
1,0,0,1,9,3,1,0,0,2484
0,1,0,1,9,3,1,0,0,2485
0,0,1,1,9,3,1,0,0,2486
0,0,0,0,11,3,1,0,0,2487
9,0,0,0,0,5,1,0,0,2488
0,9,0,0,0,5,1,0,0,2489
7,1,1,0,0,5,1,0,0,2490
5,3,1,0,0,5,1,0,0,2491
3,5,1,0,0,5,1,0,0,2492
1,7,1,0,0,5,1,0,0,2493
5,1,3,0,0,5,1,0,0,2494
3,3,3,0,0,5,1,0,0,2495
1,5,3,0,0,5,1,0,0,2496
3,1,5,0,0,5,1,0,0,2497
1,3,5,0,0,5,1,0,0,2498
1,1,7,0,0,5,1,0,0,2499
0,0,9,0,0,5,1,0,0,2500
7,1,0,1,0,5,1,0,0,2501
5,3,0,1,0,5,1,0,0,2502
3,5,0,1,0,5,1,0,0,2503
1,7,0,1,0,5,1,0,0,2504
7,0,1,1,0,5,1,0,0,2505
0,7,1,1,0,5,1,0,0,2506
5,0,3,1,0,5,1,0,0,2507
0,5,3,1,0,5,1,0,0,2508
3,0,5,1,0,5,1,0,0,2509
0,3,5,1,0,5,1,0,0,2510
1,0,7,1,0,5,1,0,0,2511
0,1,7,1,0,5,1,0,0,2512
5,1,0,3,0,5,1,0,0,2513
3,3,0,3,0,5,1,0,0,2514
1,5,0,3,0,5,1,0,0,2515
5,0,1,3,0,5,1,0,0,2516
0,5,1,3,0,5,1,0,0,2517
3,0,3,3,0,5,1,0,0,2518
0,3,3,3,0,5,1,0,0,2519
1,0,5,3,0,5,1,0,0,2520
0,1,5,3,0,5,1,0,0,2521
3,1,0,5,0,5,1,0,0,2522
1,3,0,5,0,5,1,0,0,2523
3,0,1,5,0,5,1,0,0,2524
0,3,1,5,0,5,1,0,0,2525
1,0,3,5,0,5,1,0,0,2526
0,1,3,5,0,5,1,0,0,2527
1,1,0,7,0,5,1,0,0,2528
1,0,1,7,0,5,1,0,0,2529
0,1,1,7,0,5,1,0,0,2530
0,0,0,9,0,5,1,0,0,2531
7,1,0,0,1,5,1,0,0,2532
5,3,0,0,1,5,1,0,0,2533
3,5,0,0,1,5,1,0,0,2534
1,7,0,0,1,5,1,0,0,2535
7,0,1,0,1,5,1,0,0,2536
0,7,1,0,1,5,1,0,0,2537
5,0,3,0,1,5,1,0,0,2538
0,5,3,0,1,5,1,0,0,2539
3,0,5,0,1,5,1,0,0,2540
0,3,5,0,1,5,1,0,0,2541
1,0,7,0,1,5,1,0,0,2542
0,1,7,0,1,5,1,0,0,2543
7,0,0,1,1,5,1,0,0,2544
0,7,0,1,1,5,1,0,0,2545
5,1,1,1,1,5,1,0,0,2546
3,3,1,1,1,5,1,0,0,2547
1,5,1,1,1,5,1,0,0,2548
3,1,3,1,1,5,1,0,0,2549
1,3,3,1,1,5,1,0,0,2550
1,1,5,1,1,5,1,0,0,2551
0,0,7,1,1,5,1,0,0,2552
5,0,0,3,1,5,1,0,0,2553
0,5,0,3,1,5,1,0,0,2554
3,1,1,3,1,5,1,0,0,2555
1,3,1,3,1,5,1,0,0,2556
1,1,3,3,1,5,1,0,0,2557
0,0,5,3,1,5,1,0,0,2558
3,0,0,5,1,5,1,0,0,2559
0,3,0,5,1,5,1,0,0,2560
1,1,1,5,1,5,1,0,0,2561
0,0,3,5,1,5,1,0,0,2562
1,0,0,7,1,5,1,0,0,2563
0,1,0,7,1,5,1,0,0,2564
0,0,1,7,1,5,1,0,0,2565
5,1,0,0,3,5,1,0,0,2566
3,3,0,0,3,5,1,0,0,2567
1,5,0,0,3,5,1,0,0,2568
5,0,1,0,3,5,1,0,0,2569
0,5,1,0,3,5,1,0,0,2570
3,0,3,0,3,5,1,0,0,2571
0,3,3,0,3,5,1,0,0,2572
1,0,5,0,3,5,1,0,0,2573
0,1,5,0,3,5,1,0,0,2574
5,0,0,1,3,5,1,0,0,2575
0,5,0,1,3,5,1,0,0,2576
3,1,1,1,3,5,1,0,0,2577
1,3,1,1,3,5,1,0,0,2578
1,1,3,1,3,5,1,0,0,2579
0,0,5,1,3,5,1,0,0,2580
3,0,0,3,3,5,1,0,0,2581
0,3,0,3,3,5,1,0,0,2582
1,1,1,3,3,5,1,0,0,2583
0,0,3,3,3,5,1,0,0,2584
1,0,0,5,3,5,1,0,0,2585
0,1,0,5,3,5,1,0,0,2586
0,0,1,5,3,5,1,0,0,2587
3,1,0,0,5,5,1,0,0,2588
1,3,0,0,5,5,1,0,0,2589
3,0,1,0,5,5,1,0,0,2590
0,3,1,0,5,5,1,0,0,2591
1,0,3,0,5,5,1,0,0,2592
0,1,3,0,5,5,1,0,0,2593
3,0,0,1,5,5,1,0,0,2594
0,3,0,1,5,5,1,0,0,2595
1,1,1,1,5,5,1,0,0,2596
0,0,3,1,5,5,1,0,0,2597
1,0,0,3,5,5,1,0,0,2598
0,1,0,3,5,5,1,0,0,2599
0,0,1,3,5,5,1,0,0,2600
1,1,0,0,7,5,1,0,0,2601
1,0,1,0,7,5,1,0,0,2602
0,1,1,0,7,5,1,0,0,2603
1,0,0,1,7,5,1,0,0,2604
0,1,0,1,7,5,1,0,0,2605
0,0,1,1,7,5,1,0,0,2606
0,0,0,0,9,5,1,0,0,2607
7,0,0,0,0,7,1,0,0,2608
0,7,0,0,0,7,1,0,0,2609
5,1,1,0,0,7,1,0,0,2610
3,3,1,0,0,7,1,0,0,2611
1,5,1,0,0,7,1,0,0,2612
3,1,3,0,0,7,1,0,0,2613
1,3,3,0,0,7,1,0,0,2614
1,1,5,0,0,7,1,0,0,2615
0,0,7,0,0,7,1,0,0,2616
5,1,0,1,0,7,1,0,0,2617
3,3,0,1,0,7,1,0,0,2618
1,5,0,1,0,7,1,0,0,2619
5,0,1,1,0,7,1,0,0,2620
0,5,1,1,0,7,1,0,0,2621
3,0,3,1,0,7,1,0,0,2622
0,3,3,1,0,7,1,0,0,2623
1,0,5,1,0,7,1,0,0,2624
0,1,5,1,0,7,1,0,0,2625
3,1,0,3,0,7,1,0,0,2626
1,3,0,3,0,7,1,0,0,2627
3,0,1,3,0,7,1,0,0,2628
0,3,1,3,0,7,1,0,0,2629
1,0,3,3,0,7,1,0,0,2630
0,1,3,3,0,7,1,0,0,2631
1,1,0,5,0,7,1,0,0,2632
1,0,1,5,0,7,1,0,0,2633
0,1,1,5,0,7,1,0,0,2634
0,0,0,7,0,7,1,0,0,2635
5,1,0,0,1,7,1,0,0,2636
3,3,0,0,1,7,1,0,0,2637
1,5,0,0,1,7,1,0,0,2638
5,0,1,0,1,7,1,0,0,2639
0,5,1,0,1,7,1,0,0,2640
3,0,3,0,1,7,1,0,0,2641
0,3,3,0,1,7,1,0,0,2642
1,0,5,0,1,7,1,0,0,2643
0,1,5,0,1,7,1,0,0,2644
5,0,0,1,1,7,1,0,0,2645
0,5,0,1,1,7,1,0,0,2646
3,1,1,1,1,7,1,0,0,2647
1,3,1,1,1,7,1,0,0,2648
1,1,3,1,1,7,1,0,0,2649
0,0,5,1,1,7,1,0,0,2650
3,0,0,3,1,7,1,0,0,2651
0,3,0,3,1,7,1,0,0,2652
1,1,1,3,1,7,1,0,0,2653
0,0,3,3,1,7,1,0,0,2654
1,0,0,5,1,7,1,0,0,2655
0,1,0,5,1,7,1,0,0,2656
0,0,1,5,1,7,1,0,0,2657
3,1,0,0,3,7,1,0,0,2658
1,3,0,0,3,7,1,0,0,2659
3,0,1,0,3,7,1,0,0,2660
0,3,1,0,3,7,1,0,0,2661
1,0,3,0,3,7,1,0,0,2662
0,1,3,0,3,7,1,0,0,2663
3,0,0,1,3,7,1,0,0,2664
0,3,0,1,3,7,1,0,0,2665
1,1,1,1,3,7,1,0,0,2666
0,0,3,1,3,7,1,0,0,2667
1,0,0,3,3,7,1,0,0,2668
0,1,0,3,3,7,1,0,0,2669
0,0,1,3,3,7,1,0,0,2670
1,1,0,0,5,7,1,0,0,2671
1,0,1,0,5,7,1,0,0,2672
0,1,1,0,5,7,1,0,0,2673
1,0,0,1,5,7,1,0,0,2674
0,1,0,1,5,7,1,0,0,2675
0,0,1,1,5,7,1,0,0,2676
0,0,0,0,7,7,1,0,0,2677
5,0,0,0,0,9,1,0,0,2678
0,5,0,0,0,9,1,0,0,2679
3,1,1,0,0,9,1,0,0,2680
1,3,1,0,0,9,1,0,0,2681
1,1,3,0,0,9,1,0,0,2682
0,0,5,0,0,9,1,0,0,2683
3,1,0,1,0,9,1,0,0,2684
1,3,0,1,0,9,1,0,0,2685
3,0,1,1,0,9,1,0,0,2686
0,3,1,1,0,9,1,0,0,2687
1,0,3,1,0,9,1,0,0,2688
0,1,3,1,0,9,1,0,0,2689
1,1,0,3,0,9,1,0,0,2690
1,0,1,3,0,9,1,0,0,2691
0,1,1,3,0,9,1,0,0,2692
0,0,0,5,0,9,1,0,0,2693
3,1,0,0,1,9,1,0,0,2694
1,3,0,0,1,9,1,0,0,2695
3,0,1,0,1,9,1,0,0,2696
